,query_id,query,transcript_id,transcript
1596,79,The final episode of Fun with Flags was,8376,(9 15) Together: Dr. Sheldon Cooper’s Fun With Flags.
1597,79,The final episode of Fun with Flags was,25889,(10 7) Both: Dr. Sheldon Cooper’s Fun with Flags.
1598,79,The final episode of Fun with Flags was,33858,"(9 2) Amy: Sheldon, I am not doing Fun With Flags with you."
1599,79,The final episode of Fun with Flags was,8426,"(9 15) Amy: Oh. Uh, we-we have another caller. Hi. You’re on Fun with Flags."
1600,80,What was the last episode of Fun with Flags,4672,"(8 10) Sheldon: I posted the last episode of Fun with Flags hours ago, and not a single person cared enough to comment. All that effort for nothing."
1601,80,What was the last episode of Fun with Flags,34338,"(6 17) Sheldon: Good news. Uh, the latest episode of Fun with Flags is online."
1602,80,What was the last episode of Fun with Flags,25893,"(10 7) Together: Fun with flags, fun with flags."
1603,80,What was the last episode of Fun with Flags,10697,"(5 14) Sheldon: Now, today’s episode of Fun with Flags is not fun, but it is important. Flags: you gotta know how to hold ’em, you gotta know how to fold ’em. Let’s start by identifying the parts of our flag. This edge is the hoist, and it’s used to…"
1604,80,What was the last episode of Fun with Flags,23227,"(10 21) Together (singing): It’s fun with flags, behind the flags, a retrospective. Flags."
1605,80,What was the last episode of Fun with Flags,23222,(10 21) Together: Fun with Flags: Behind the Flags: A Retrospective.
1606,80,What was the last episode of Fun with Flags,23454,(10 21) Together: Fun with Flags: Behind the Behind the Flags: A Retrospective Retrospective.
1607,80,What was the last episode of Fun with Flags,25895,(10 7) Together: Fun with flags. 
1608,80,What was the last episode of Fun with Flags,4686,"(8 10) Sheldon: You told me not to call, and I didn’t know how else to give you the good news. Fun with Flags is back, and you can be in the next episode."
1609,80,What was the last episode of Fun with Flags,23221,"(10 21) Sheldon: And welcome to a special retrospective, where we will take a look back at the history of Fun with Flags on an episode we’re calling…"
1610,80,What was the last episode of Fun with Flags,10738,"(5 14) Sheldon: Speaking of cowboys, do you know what country has not one but two cows on its flag? The tiny landlocked nation of Andorra. Oh, the next classic episode of Sheldon Cooper Presents Fun with Flags is writing itself."
1611,80,What was the last episode of Fun with Flags,4463,"(8 10) Sheldon: Hello. I’m Doctor Sheldon Cooper, and welcome to Sheldon Cooper presents Fun with Flags, the final episode flagtacular. I knew it was coming. Still scary. Now, I’m sure you’re thinking, the final episode? Who will stand between us and flag ignorance?"
1612,80,What was the last episode of Fun with Flags,10693,"(5 14) Sheldon: Fun and information are two sides to this video podcast, not unlike the only two-sided state flag, Oregon. Oh, look. Hello, Mr. Beaver. In future episodes, we’ll answer some burning questions. What’s the only non-rectangular flag? What animal appears most often on flags? What animal appears second most often on flags? And more."
1613,80,What was the last episode of Fun with Flags,23456,"(10 21) Amy: Oh. Hello, you’re on Fun with Flags."
1614,80,What was the last episode of Fun with Flags,25900,"(10 7) Amy: So, in the spirit of cohabitation, the theme of today’s episode is flags of two regions coming together as one. Such as the flag of St. Kitts and Nevis."
1615,80,What was the last episode of Fun with Flags,8376,(9 15) Together: Dr. Sheldon Cooper’s Fun With Flags.
1616,80,What was the last episode of Fun with Flags,25889,(10 7) Both: Dr. Sheldon Cooper’s Fun with Flags.
1617,80,What was the last episode of Fun with Flags,33858,"(9 2) Amy: Sheldon, I am not doing Fun With Flags with you."
1618,80,What was the last episode of Fun with Flags,4612,"(8 10) Sheldon: Well, my little flag-keteers, it looks like the last episode of Fun with Flags is at an end. If I could, I would run each and every one of you viewers up a flagpole and salute you. And if you touched the ground, burn you. I’d like to take a moment to personally thank Dr. Amy Farrah Fowler, who you may or may not know is the first woman to co-host a flag or banner-related Internet info-tainment show."
1619,80,What was the last episode of Fun with Flags,8426,"(9 15) Amy: Oh. Uh, we-we have another caller. Hi. You’re on Fun with Flags."
1620,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,4463,"(8 10) Sheldon: Hello. I’m Doctor Sheldon Cooper, and welcome to Sheldon Cooper presents Fun with Flags, the final episode flagtacular. I knew it was coming. Still scary. Now, I’m sure you’re thinking, the final episode? Who will stand between us and flag ignorance?"
1621,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,8376,(9 15) Together: Dr. Sheldon Cooper’s Fun With Flags.
1622,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,25889,(10 7) Both: Dr. Sheldon Cooper’s Fun with Flags.
1623,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,34338,"(6 17) Sheldon: Good news. Uh, the latest episode of Fun with Flags is online."
1624,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,10738,"(5 14) Sheldon: Speaking of cowboys, do you know what country has not one but two cows on its flag? The tiny landlocked nation of Andorra. Oh, the next classic episode of Sheldon Cooper Presents Fun with Flags is writing itself."
1625,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,25893,"(10 7) Together: Fun with flags, fun with flags."
1626,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,10687,"(5 14) Sheldon: Hello. I’m Dr. Sheldon Cooper, and welcome to the premiere episode of Sheldon Cooper Presents Fun with Flags. Over the next 52 weeks, you and I are going to explore the dynamic world of vexillology."
1627,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,10697,"(5 14) Sheldon: Now, today’s episode of Fun with Flags is not fun, but it is important. Flags: you gotta know how to hold ’em, you gotta know how to fold ’em. Let’s start by identifying the parts of our flag. This edge is the hoist, and it’s used to…"
1628,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,10703,"(5 14) Sheldon: No, I’m a little rattled. But like the flag over Fort Sumter, I’m still here. And, take two. Hello. I’m Dr. Sheldon Cooper, and welcome to the premiere episode of Sheldon Cooper Presents Fun with Flags. Over the next 52 weeks, you and I are going to explore the dynamic world of vexillology."
1629,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,23227,"(10 21) Together (singing): It’s fun with flags, behind the flags, a retrospective. Flags."
1630,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,23222,(10 21) Together: Fun with Flags: Behind the Flags: A Retrospective.
1631,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,4672,"(8 10) Sheldon: I posted the last episode of Fun with Flags hours ago, and not a single person cared enough to comment. All that effort for nothing."
1632,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,4686,"(8 10) Sheldon: You told me not to call, and I didn’t know how else to give you the good news. Fun with Flags is back, and you can be in the next episode."
1633,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,23221,"(10 21) Sheldon: And welcome to a special retrospective, where we will take a look back at the history of Fun with Flags on an episode we’re calling…"
1634,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,23454,(10 21) Together: Fun with Flags: Behind the Behind the Flags: A Retrospective Retrospective.
1635,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,25895,(10 7) Together: Fun with flags. 
1636,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,10693,"(5 14) Sheldon: Fun and information are two sides to this video podcast, not unlike the only two-sided state flag, Oregon. Oh, look. Hello, Mr. Beaver. In future episodes, we’ll answer some burning questions. What’s the only non-rectangular flag? What animal appears most often on flags? What animal appears second most often on flags? And more."
1637,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,23926,"(6 7) Sheldon: Hello, I’m Dr. Sheldon Cooper. Welcome to Sheldon Cooper Presents Fun with Flags. Get ready for a very special episode where we explore the flags of the popular entertainment franchise, Star Trek. And to help us, I’m pleased to introduce a special guest, surprisingly, it only took gas money and the promise of free food to get him here, Mr. LeVar Burton."
1638,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,33858,"(9 2) Amy: Sheldon, I am not doing Fun With Flags with you."
1639,81,What is the name of the final episode of Sheldon Cooper Fun with Flags,8379,"(9 15) Amy: Since we’re live, you’ll finally be able to reach out to us with your flag thoughts and flag questions."
1640,82,Raj is very close with his,50049,(7 20) Raj: You better be. No jokes about how close I am with my dog. Or the truth about how close I am with my dog.
1641,82,Raj is very close with his,11394,"(2 1) Raj: Nice close up, by the way. "
1642,82,Raj is very close with his,21957,(8 11) Raj: Someone should really close that loading door.
1643,82,Raj is very close with his,30262,"(3 19) Raj: Yeah, I think we’re getting close."
1644,82,Raj is very close with his,31532,(8 17) Raj: I can’t get Emily’s night-stand to close.
1645,82,Raj is very close with his,54048,"(10 24) Raj: I keep telling you, close the bathroom door."
1646,82,Raj is very close with his,6458,"(2 4) Leonard: Close enough, come on. (Knocking and entering.) Hi Raj."
1647,82,Raj is very close with his,47717,"(2 22) Leonard: You know, thanks for closed-captioning my pain, Raj."
1648,82,Raj is very close with his,7135,(4 6) Sheldon: You’re so close.
1649,82,Raj is very close with his,10169,(10 8) Amy: That was a close one.
1650,82,Raj is very close with his,14683,(8 3) Howard: That was a close one.
1651,82,Raj is very close with his,19849,(2 16) Howard: That was close.
1652,82,Raj is very close with his,21164,(1 6) Sheldon: Close! Neeeeeoooooowwwww!
1653,82,Raj is very close with his,38241,(5 3) Howard: Neither of them are close.
1654,82,Raj is very close with his,40876,(4 22) Bernadette: We’re really not that close.
1655,82,Raj is very close with his,45874,(7 8) Amy: Not even close.
1656,82,Raj is very close with his,47333,(4 7) Page: It’s closed.
1657,82,Raj is very close with his,48696,(5 21) Sheldon: That’s close enough.
1658,82,Raj is very close with his,10505,"(6 22) Raj: Yes. Also, don’t forget to close the toilet or she’ll drink out of it."
1659,82,Raj is very close with his,42755,"(8 8) Raj: Ooh, I’ll, uh, text Stuart, let him know we’re close."
1660,83,People often joke about Raj and how close he is to his,50049,(7 20) Raj: You better be. No jokes about how close I am with my dog. Or the truth about how close I am with my dog.
1661,83,People often joke about Raj and how close he is to his,47031,"(3 22) Past Leonard: If people don’t go in there, and you’re people, and… You are people, aren’t you? Making a joke."
1662,83,People often joke about Raj and how close he is to his,31476,"(8 17) Raj: But remember our agreement? You can joke about murdering people, but you have to say just kidding."
1663,83,People often joke about Raj and how close he is to his,34916,"(7 15) Sheldon: People usually start a meeting with a joke, but you go ahead, end with one."
1664,83,People often joke about Raj and how close he is to his,32980,"(9 8) Sheldon: Excuse me. No one does a better job pretending to be a person than I do. Siri comes close, but I know more jokes."
1665,83,People often joke about Raj and how close he is to his,2912,(9 16) Raj: I wasn’t joking.
1666,83,People often joke about Raj and how close he is to his,6424,(2 4) Raj: The people from People.
1667,83,People often joke about Raj and how close he is to his,32661,"(4 2) Raj: That’s two, dude. Write your own jokes."
1668,83,People often joke about Raj and how close he is to his,52722,"(3 4) Raj: Sorry, go ahead and make your joke."
1669,83,People often joke about Raj and how close he is to his,11394,"(2 1) Raj: Nice close up, by the way. "
1670,83,People often joke about Raj and how close he is to his,21957,(8 11) Raj: Someone should really close that loading door.
1671,83,People often joke about Raj and how close he is to his,30262,"(3 19) Raj: Yeah, I think we’re getting close."
1672,83,People often joke about Raj and how close he is to his,24610,"(7 7) Raj: Yeah, well, sometimes your jokes hurt. "
1673,83,People often joke about Raj and how close he is to his,50051,(7 20) Raj: No jokes about the year I took ballet.
1674,83,People often joke about Raj and how close he is to his,18655,"(5 20) Raj: Why me, of all people?"
1675,83,People often joke about Raj and how close he is to his,47549,"(9 21) Raj: It’s not what I have, it’s how many people I’m having it with."
1676,83,People often joke about Raj and how close he is to his,24494,"(7 7) Raj: Okay, let me have it. Let’s hear all the Raj is a girl jokes."
1677,83,People often joke about Raj and how close he is to his,2015,(6 24) Raj: Why? So you can make jokes about cutting open my brain?
1678,83,People often joke about Raj and how close he is to his,6422,(2 4) Raj: Peer review? It’s People magazine. People picked me.
1679,83,People often joke about Raj and how close he is to his,31532,(8 17) Raj: I can’t get Emily’s night-stand to close.
1680,84,Who uses a inhaler,2104,(6 24) Penny: Did you bring enough inhalers?
1681,84,Who uses a inhaler,36253,"(6 9) Sheldon: Oh. You said I’m not using my space, so I’m using it."
1682,84,Who uses a inhaler,26196,"(10 11) Leonard: Damn, I need my inhaler."
1683,84,Who uses a inhaler,50016,"(7 20) Leonard: Penny, have you seen my good inhaler?"
1684,84,Who uses a inhaler,905,(5 13) Sheldon: Seems unlikely. Did you bring your asthma inhaler?
1685,84,Who uses a inhaler,43955,(5 9) Penny: Did you tell her about your lucky asthma inhaler?
1686,84,Who uses a inhaler,14074,"(6 14) Howard: Leonard, you can get a little asthma inhaler."
1687,84,Who uses a inhaler,26264,"(10 11) Leonard: Found the backup inhaler, want to have sex?"
1688,84,Who uses a inhaler,52325,"(2 6) Sheldon: Maybe when I publish it, I’ll include an inhaler."
1689,84,Who uses a inhaler,54548,"(5 23) Leonard: What about (inhales gas, in low voice) Cookies!"
1690,84,Who uses a inhaler,23437,(10 21) Sheldon: So he’s using his money to attract a mate. Is that any different than me using my intelligence to attract Amy? Or Leonard using his power of grovelling to get Penny?
1691,84,Who uses a inhaler,26223,"(10 11) Leonard: If we find my backup inhaler, maybe we can get frisky."
1692,84,Who uses a inhaler,884,"(5 13) Penny: Okay, great. Hey, I just remembered. I still got one of your inhalers."
1693,84,Who uses a inhaler,893,(5 13) Sheldon: I was using the bathroom.
1694,84,Who uses a inhaler,29484,(2 14) Sheldon: This is money I’m not using.
1695,84,Who uses a inhaler,21000,"(9 10) Dave: Oh, thanks. It’s, uh, Avogadro’s constant. It’s useful for calculating the number of atoms in a substance, or causing regret in anyone who asks about it."
1696,84,Who uses a inhaler,34719,"(6 23) Leonard: I’ve got my helm of lordly might, my boots of speed, and if things get too exciting, my inhaler of asthma."
1697,84,Who uses a inhaler,6414,"(2 4) Raj: It’s pretty cool, they’ve got me in with a guy who’s doing something about hunger in Indonesia, and a psychotherapist who’s using dolphins to rehabilitate prisoners, and Ellen Page, star of the charming independent film Juno."
1698,84,Who uses a inhaler,469,(4 9) Leonard: He’s not braver than whoever uses the bathroom after The Thing?
1699,84,Who uses a inhaler,16430,(9 13) Bernadette: Maybe he uses Kryptonite.
1700,85,Who had old string theory books,50029,"(7 20) Sheldon: Gentlemen, is anybody interested in my old string theory books?"
1701,85,Who had old string theory books,44488,"(1 15) Sheldon: Well, she might be interested to know that I have refocused my research from bosonic string theory to heteronic string theory. "
1702,85,Who had old string theory books,19151,(7 24) Sheldon: How dare the university force me to go back to string theory?
1703,85,Who had old string theory books,47945,(8 15) Sheldon: No. She helped Barry Kripke make an advancement in string theory.
1704,85,Who had old string theory books,3697,"(3 14) Sheldon: Senior theoretical particle physicist at CalTech, focusing on M theory, or, in layman’s terms, string theory."
1705,85,Who had old string theory books,32407,"(1 3) Leonard: Well, with the exception of string theory, not much has happened since the 1930’s, and you can’t prove string theory, at best you can say “hey, look, my idea has an internal logical consistency.”"
1706,85,Who had old string theory books,19121,"(7 24) Sheldon: I’m writing an appeal to the Faculty Senate, so that I can move on from string theory."
1707,85,Who had old string theory books,37425,"(7 21) Amy: I’m sorry, I just needed a break from hearing you obsess about what to do after string theory."
1708,85,Who had old string theory books,47920,"(8 15) Sheldon: Oh, really? When I was doing string theory and hit a dead end, why didn’t you try to help me?"
1709,85,Who had old string theory books,17006,"(4 23) Sheldon: Oh, I’m working on time-dependent backgrounds in string theory, specifically quantum field theory in D-dimensional de Sitter space."
1710,85,Who had old string theory books,8856,"(6 5) Leonard: You know, there’s a foundational idea in string theory that the whole universe may be a hologram."
1711,85,Who had old string theory books,249,(2 2) Leonard: I guess we let them wait until they’re old enough and let them choose their own theory.
1712,85,Who had old string theory books,39369,(8 2) Sheldon: Thank you. I assume you’d like to reopen our dialogue about the university forcing me to continue with string theory?
1713,85,Who had old string theory books,32799,"(3 9) Sheldon: A requirement for string theory, or M-theory, if you will, is the existence of such monopoles. I, myself, led an expedition to the Arctic Circle in search of said particles. Kripke, I found the nozzle! I’m going to kill you!"
1714,85,Who had old string theory books,235,(2 2) Leslie: Hang on a second. Loop quantum gravity clearly offers more testable predictions than string theory.
1715,85,Who had old string theory books,33050,"(9 8) Amy: Um, used to be string theory, now it’s dark matter. But let’s not discuss Sheldon. Let’s get back to you."
1716,85,Who had old string theory books,39404,"(8 2) Sheldon: Awful. They’re allowing me to move on from string theory, but they made me a junior professor and are requiring me to teach a class."
1717,85,Who had old string theory books,52308,(2 6) Sheldon (excitedly): I’ve got it! I finally reconciled the black hole information paradox with my theory of string-network condensates!
1718,85,Who had old string theory books,50118,"(7 20) Sheldon: That’s actually not bad advice. You know, I didn’t seek out string theory. It just hit me over the head one day."
1719,85,Who had old string theory books,1548,(2 20) Leonard: You mean for someone who’s into comic books?
1720,86,Who had food poisoning,16486,"(9 13) Sheldon: You know, I’m not the only one who’s unpleasant when they’re sick. When Penny got food poisoning, she threw up so loudly I could barely hear the television."
1721,86,Who had food poisoning,17142,(4 23) Bernadette: Your mother just taught it to me. She thinks she got food poisoning from that deli and she just wanted to make sure I was okay.
1722,86,Who had food poisoning,16334,"(8 18) Howard: Ma always kept it on hand, in case I got sick. She thought she could cure anything with her cooking. Even the time I got food poisoning. From her cooking."
1723,86,Who had food poisoning,32846,"(3 9) Sheldon: Well, I suppose I could poison Kripke."
1724,86,Who had food poisoning,9288,"(4 21) Sheldon: This is Greek food? Leonard, you hate Greek food."
1725,86,Who had food poisoning,67,"(2 2) Sheldon: If we were, the food would be better."
1726,86,Who had food poisoning,6562,(2 4) Raj: It has more food too.
1727,86,Who had food poisoning,23325,(10 21) Amy: Get your food.
1728,86,Who had food poisoning,48152,(3 13) Leonard: So what? It’s the same food.
1729,86,Who had food poisoning,48633,"(5 21) Raj: Three times. He begged the Fox network not to cancel Firefly. He begged the TNT network to cancel Babylon 5. And when he got food poisoning at the Rose Bowl Parade, he begged a deity he doesn’t believe in to end his life quickly."
1730,86,Who had food poisoning,11076,"(7 11) Raj: You’d have no girlfriend to see you naked, you’d try to fill the void with food, and I’m an enabler who once deep-fried a pancake."
1731,86,Who had food poisoning,22805,"(1 4) Sheldon: Uh, yes, but anyone who knows anything about the dynamics of bacterial growth knows to pick up their refrigerated foods on the way out of the supermarket."
1732,86,Who had food poisoning,15874,"(3 8) Raj: I know they’re poison, but they look like big, yummy otter pops."
1733,86,Who had food poisoning,47645,"(9 21) Raj: Well, Howard eating that pistachio was like when King Joffrey got poisoned."
1734,86,Who had food poisoning,17632,"(7 16) Leonard: You’re right. I mean, he decides what TV shows we watch, what food we eat, who my favourite hobbit is. I wanted Frodo, but we can’t both have Frodo, so guess who’s stuck with Samwise Gamgee."
1735,86,Who had food poisoning,1483,(2 20) Sheldon: This is Thai food.
1736,86,Who had food poisoning,2323,(3 20) Leonard: Then why did you have Chinese food with us?
1737,86,Who had food poisoning,11061,(7 11) Mrs Wolowitz (off): That’s it? There’s not enough food.
1738,86,Who had food poisoning,11258,(9 4) Penny: How about Thai food?
1739,86,Who had food poisoning,16367,(8 18) Penny: This food is amazing.
1740,87,The gas station suchi caused who food poisoning,898,"(5 13) Leonard: The, the gas station across the street."
1741,87,The gas station suchi caused who food poisoning,909,"(5 13) Sheldon: After you used the facilities at the gas station, did you make a purchase?"
1742,87,The gas station suchi caused who food poisoning,50164,"(7 20) Howard: Can I say just one more thing? I had some kind of food poisoning that day. Sure, in retrospect, gas station sushi, maybe not the best choice. Nor was climbing out your window and running away. But I think we can all understand how humiliating that was, and I’d really appreciate it if we could move on."
1743,87,The gas station suchi caused who food poisoning,16486,"(9 13) Sheldon: You know, I’m not the only one who’s unpleasant when they’re sick. When Penny got food poisoning, she threw up so loudly I could barely hear the television."
1744,87,The gas station suchi caused who food poisoning,24055,"(6 13) Leonard: Come on, let’s just start walking. There’s got to be a gas station or something nearby."
1745,87,The gas station suchi caused who food poisoning,29655,(2 14) Raj: A successful quest. Now let’s go find a gas station with a clean bathroom.
1746,87,The gas station suchi caused who food poisoning,17142,(4 23) Bernadette: Your mother just taught it to me. She thinks she got food poisoning from that deli and she just wanted to make sure I was okay.
1747,87,The gas station suchi caused who food poisoning,32587,"(4 2) Leonard: Well, okay, with the Indian food, the pizza, the Thai food, the tank of gas, the frozen yogurt and your rent, uh, a little over fourteen hundred dollars."
1748,87,The gas station suchi caused who food poisoning,16334,"(8 18) Howard: Ma always kept it on hand, in case I got sick. She thought she could cure anything with her cooking. Even the time I got food poisoning. From her cooking."
1749,87,The gas station suchi caused who food poisoning,54530,"(5 23) Leonard: Before I come in, you should know, I have gas. (Holds up gas canister) "
1750,87,The gas station suchi caused who food poisoning,12894,(8 9) Sheldon: You know who else said that? Every cocky T. Rex currently swimming around in the gas tank of your car.
1751,87,The gas station suchi caused who food poisoning,37346,"(7 21) Penny: Oh, and there’s not even a bathroom on set. I have to go to the gas station across the street. I mean, I was dressed like half an ape and still not even close to the most disgusting person in there."
1752,87,The gas station suchi caused who food poisoning,52920,"(4 8) Leonard: Oh, I hope they let us in soon. I’m tired of running to the gas station to use the bathroom. The guy makes me buy a Gatorade every time. It’s a vicious circle."
1753,87,The gas station suchi caused who food poisoning,11357,"(2 1) Leonard: So, gas."
1754,87,The gas station suchi caused who food poisoning,14675,(8 3) Penny: ‘Cause it’s stupid. Who cares what number it is?
1755,87,The gas station suchi caused who food poisoning,14754,(8 3) Howard: ‘Cause I’m an idiot who didn’t think this through.
1756,87,The gas station suchi caused who food poisoning,8783,"(6 5) Howard: Anywhere but the Space Station. On a good day, dinner was a bag full of meat loaf. But, hey, you don’t go there for the food, you go there for the view."
1757,87,The gas station suchi caused who food poisoning,9379,(4 21) Amy: I trained Ricky how to smoke. I can train him to shoot a poison dart. No jury would convict us ’cause people love monkeys.
1758,87,The gas station suchi caused who food poisoning,7497,(5 7) Leonard: No. Lactose. Gas.
1759,87,The gas station suchi caused who food poisoning,35020,(7 15) Penny: Do you know how much gas is?
1760,88,Who left and vocie mail for Stephen Hawking,50194,(7 20) Sheldon: I drank alcohol and may have left an unfortunate voice mail for Stephen Hawking.
1761,88,Who left and vocie mail for Stephen Hawking,48576,"(5 21) Howard: Believe me, I know. The e-mail I got was from the office of Stephen Hawking."
1762,88,Who left and vocie mail for Stephen Hawking,9277,"(4 21) Raj: Mmm, Greek food on pizza night? This is the most delightfully cruel thing we’ve done to Sheldon since we left that fake message from Stephen Hawking on his voice mail."
1763,88,Who left and vocie mail for Stephen Hawking,39107,(6 6) Sheldon: It’s Stephen Hawking.
1764,88,Who left and vocie mail for Stephen Hawking,50216,(7 20) Stephen Hawking: What a jackass.
1765,88,Who left and vocie mail for Stephen Hawking,39014,(6 6) Sheldon: Then suffer in silence. Play. Play. Play. (Knock knock knock) Stephen Hawking. (Knock knock knock) Stephen Hawking. (Knock knock knock) Stephen Hawking.
1766,88,Who left and vocie mail for Stephen Hawking,1322,(6 8) Howard: Why would he chain up Stephen Hawking?
1767,88,Who left and vocie mail for Stephen Hawking,37062,"(8 14) Stephen Hawking: Well, hello there."
1768,88,Who left and vocie mail for Stephen Hawking,39016,(6 6) Sheldon: Stephen Hawking hates me.
1769,88,Who left and vocie mail for Stephen Hawking,48767,(5 21) Scene: Stephen Hawking’s office.
1770,88,Who left and vocie mail for Stephen Hawking,50187,(7 20) Scene: Stephen Hawking’s office.
1771,88,Who left and vocie mail for Stephen Hawking,50203,(7 20) Scene: Stephen Hawking’s office.
1772,88,Who left and vocie mail for Stephen Hawking,27473,"(9 17) Stephen Hawking (on Skype): Hello, Sheldon."
1773,88,Who left and vocie mail for Stephen Hawking,30704,(10 4) Sheldon: Does Stephen Hawking roll through the quad?
1774,88,Who left and vocie mail for Stephen Hawking,39114,(6 6) Stephen Hawking: Do you like brain teasers?
1775,88,Who left and vocie mail for Stephen Hawking,46438,"(10 9) Stephen Hawking (on skype): Hello, Sheldon."
1776,88,Who left and vocie mail for Stephen Hawking,33344,(10 16) Amy: Are you really worried about revealing secrets to Stephen Hawking?
1777,88,Who left and vocie mail for Stephen Hawking,36725,(1 1) Howard: It’s a Stephen Hawking lecture from MIT in 1974.
1778,88,Who left and vocie mail for Stephen Hawking,37064,"(8 14) Stephen Hawking: Oh, brother, you should see the look on your faces."
1779,88,Who left and vocie mail for Stephen Hawking,37066,(8 14) Stephen Hawking: I like your paper very much. The premise is intriguing.
1780,89,Who drank alcohol and left an unfortunate voice mail,50194,(7 20) Sheldon: I drank alcohol and may have left an unfortunate voice mail for Stephen Hawking.
1781,89,Who drank alcohol and left an unfortunate voice mail,47752,"(2 22) Leonard: No! There, it went to voice mail."
1782,89,Who drank alcohol and left an unfortunate voice mail,9277,"(4 21) Raj: Mmm, Greek food on pizza night? This is the most delightfully cruel thing we’ve done to Sheldon since we left that fake message from Stephen Hawking on his voice mail."
1783,89,Who drank alcohol and left an unfortunate voice mail,5386,(4 19) Voice Inside: Who is it?
1784,89,Who drank alcohol and left an unfortunate voice mail,6722,(2 12) Howard’s Mother (voice): I ate the cherry. All that’s left is green.
1785,89,Who drank alcohol and left an unfortunate voice mail,31870,(2 8) Howard’s Mother (voice): Who is it?!
1786,89,Who drank alcohol and left an unfortunate voice mail,16930,(4 23) Howard: He drank from Leonard’s glass.
1787,89,Who drank alcohol and left an unfortunate voice mail,27265,(3 18) Sheldon: Alcohol? I don’t drink alcohol.
1788,89,Who drank alcohol and left an unfortunate voice mail,23979,"(6 13) GPS (in Sheldon’s voice): Leonard, bear left and continue on Interstate 210."
1789,89,Who drank alcohol and left an unfortunate voice mail,53744,"(6 15) Amy: Oh, and, uh, check this out. I took the liberty of scripting a new outgoing voice mail message for both of us."
1790,89,Who drank alcohol and left an unfortunate voice mail,11579,(2 1) Sheldon: I drank milk that tasted funny. 
1791,89,Who drank alcohol and left an unfortunate voice mail,21557,(4 16) Mrs Wolowitz (voice): Who’s there? Are you a sex criminal?
1792,89,Who drank alcohol and left an unfortunate voice mail,38744,"(5 8) Sheldon: The telephone. You know, Leonard, in your own simple way, you may be the wisest of us all. Voice mail. Curiouser and curiouser."
1793,89,Who drank alcohol and left an unfortunate voice mail,13991,"(2 21) Sheldon: No, Leonard said nothing, but who knows what goes on over here when he pretends your mail was misdelivered."
1794,89,Who drank alcohol and left an unfortunate voice mail,23071,(10 6) Bert: It’s hard to say. I don’t remember much after I drank it.
1795,89,Who drank alcohol and left an unfortunate voice mail,27742,(1 8) Raj: I’m not an alcoholic.
1796,89,Who drank alcohol and left an unfortunate voice mail,33651,(2 5) Penny: Do you have any alcohol?
1797,89,Who drank alcohol and left an unfortunate voice mail,37250,(2 15) Leonard: You got alcohol?
1798,89,Who drank alcohol and left an unfortunate voice mail,42953,(7 1) Sheldon: We’re all out of alcohol.
1799,89,Who drank alcohol and left an unfortunate voice mail,47366,(4 7) Sheldon: Alcohol.
1800,90,Sheldon left an unfortunate voice mail for whom,50194,(7 20) Sheldon: I drank alcohol and may have left an unfortunate voice mail for Stephen Hawking.
1801,90,Sheldon left an unfortunate voice mail for whom,47752,"(2 22) Leonard: No! There, it went to voice mail."
1802,90,Sheldon left an unfortunate voice mail for whom,9277,"(4 21) Raj: Mmm, Greek food on pizza night? This is the most delightfully cruel thing we’ve done to Sheldon since we left that fake message from Stephen Hawking on his voice mail."
1803,90,Sheldon left an unfortunate voice mail for whom,6722,(2 12) Howard’s Mother (voice): I ate the cherry. All that’s left is green.
1804,90,Sheldon left an unfortunate voice mail for whom,23979,"(6 13) GPS (in Sheldon’s voice): Leonard, bear left and continue on Interstate 210."
1805,90,Sheldon left an unfortunate voice mail for whom,11802,(3 23) Sheldon: Who’s going to tell whom about what?
1806,90,Sheldon left an unfortunate voice mail for whom,38744,"(5 8) Sheldon: The telephone. You know, Leonard, in your own simple way, you may be the wisest of us all. Voice mail. Curiouser and curiouser."
1807,90,Sheldon left an unfortunate voice mail for whom,53744,"(6 15) Amy: Oh, and, uh, check this out. I took the liberty of scripting a new outgoing voice mail message for both of us."
1808,90,Sheldon left an unfortunate voice mail for whom,15678,"(1 10) Sheldon: Unfortunately, we weren’t able to convince him to go to rehab. "
1809,90,Sheldon left an unfortunate voice mail for whom,21349,"(8 21) Sheldon: Hmm. I know exactly what you should do. Unfortunately, I cannot tell you."
